key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments
396,P-06707,Annan,Anthony,1986-07-21,0,0,1,0,1
397,P-06628,Annis,Robert,1928-09-05,0,1,0,0,1
398,P-02276,Annovazzi,Carlo,1925-05-24,0,1,0,0,1
399,P-08269,Anoul,Léopold,1922-08-19,0,0,0,1,1
400,P-04222,Ansaldi,Cristian,1986-09-20,0,1,0,0,1
401,P-02640,Ansarifard,Karim,1990-04-03,0,0,0,1,2
402,P-08997,Anselmo,Peregrino,1902-04-30,0,0,0,1,1
403,P-09805,Antenen,Charles,1929-11-03,0,0,0,1,3
404,P-05903,Antognoni,Giancarlo,1954-04-01,0,0,1,0,2
405,P-09223,Antoine,Eddy,1949-08-27,0,0,1,0,1
406,P-02139,Antonelius,Tomas,1973-05-07,0,1,0,0,1
407,P-03259,António,José,1957-10-29,0,1,0,0,1
408,P-01214,Antônio,Marco,1951-02-06,0,1,0,0,2
409,P-04277,Antúnez,Francisco,1922-11-01,0,1,0,0,1
410,P-00361,Anwar,Fuad,1972-10-13,0,0,1,0,2
411,P-03121,Anwar,Sutan,1914-03-21,0,0,1,0,1
412,P-05128,Anzolin,Roberto,1938-04-18,1,0,0,0,1
413,P-00192,Aogo,Dennis,1987-01-14,0,1,0,0,1
414,P-09303,Aoudou,Ibrahim,1955-08-23,0,1,0,0,1
415,P-06589,Aoyama,Toshihiro,1986-02-22,0,0,1,0,1
416,P-02792,Aparicio,Alberto,1923-11-11,0,0,1,0,1
417,P-09672,Aparicio,Ernesto,1948-12-28,0,0,0,1,1
418,P-02246,Apolloni,Luigi,1967-05-02,0,1,0,0,1
419,P-07368,Aponte,Carlos,1939-01-24,0,1,0,0,1
420,P-06896,Apostolakis,Stratos,1964-05-11,0,1,0,0,1
421,P-09911,Apostolov,Vidin,1941-10-17,0,1,0,0,1
422,P-04406,Appiah,Stephen,1980-12-24,0,0,1,0,2
423,P-00802,Apukhtin,German,1936-06-12,0,0,0,1,1
424,P-04685,Aquilani,Alberto,1984-07-07,0,0,1,0,1
425,P-04748,Aquino,Javier,1990-02-11,0,0,1,0,2
426,P-05121,Aquino,Pedro,1995-04-13,0,0,1,0,1
427,P-07645,Aquino,Silvio,1949-06-30,0,0,1,0,1
428,P-05796,Arabov,Nikolay,1953-02-21,0,1,0,0,1
429,P-01450,Araken,not applicable,1905-07-17,0,0,0,1,1
430,P-01784,Aránguiz,Charles,1989-04-17,0,0,1,0,1
431,P-02266,Aranzábal,Agustín,1973-03-15,0,1,0,0,1
432,P-04893,Aráoz,Duberty,1920-12-21,0,0,1,0,1
433,P-02469,Araquistáin,José,1937-03-04,1,0,0,0,1
434,P-08118,Araujo,Miguel,1994-10-24,0,1,0,0,1
435,P-00375,Araya,Pedro,1942-01-23,0,0,0,1,1
436,P-09705,Arbeloa,Álvaro,1983-01-17,0,1,0,0,1
437,P-03976,Arcari,Pietro,1909-12-02,0,0,0,1,1
438,P-06905,Arce,Francisco,1971-04-02,0,1,0,0,2
439,P-06886,Archibald,Steve,1956-09-27,0,0,0,1,2
440,P-08221,Arconada,Luis,1954-06-26,1,0,0,0,2
441,P-06578,Ardiles,Osvaldo,1952-08-03,0,0,1,0,2
442,P-09068,Arellano,Guillermo,1908-08-21,0,0,0,1,1
443,P-08251,Arellano,Jesús,1973-05-08,0,0,1,1,3
444,P-02382,Arellano,Raúl,1935-02-28,0,0,0,1,1
445,P-07480,Arendse,Andre,1967-06-27,1,0,0,0,1
446,P-06190,Areola,Alphonse,1993-02-27,1,0,0,0,1
447,P-07625,Arévalo,Edelmiro,1929-01-07,0,1,0,0,1
448,P-07722,Arévalo Ríos,Egidio,1982-01-01,0,0,1,0,2
449,P-05230,Argemiro,not applicable,1915-06-03,0,0,1,0,1
450,P-08381,Argote,Juan,1906-11-25,0,0,1,0,1
451,P-09464,Arias,Antonio,1944-10-09,0,1,0,0,1
452,P-08907,Arias,Jairo,1938-11-02,0,0,0,1,1
453,P-08711,Arias,Joaquín,1914-11-12,0,0,1,0,1
454,P-05920,Arias,Santiago,1992-01-13,0,1,0,0,2
455,P-06277,Ariel,not applicable,1910-02-22,0,0,1,0,1
456,P-01694,Aristizábal,Víctor,1971-12-09,0,0,0,1,2
457,P-01553,Arizaga,Oscar,1957-08-20,0,0,1,0,1
458,P-02526,Armandinho,not applicable,1911-03-06,0,0,0,1,1
459,P-04586,Armani,Franco,1986-10-16,1,0,0,0,1
460,P-00507,Armbruster,Kurt,1934-09-16,0,1,0,0,1
461,P-02817,Armero,Pablo,1986-11-02,0,1,0,0,1
462,P-03452,Armfield,Jimmy,1935-09-21,0,1,0,0,2
463,P-06841,Armstrong,Desmond,1964-11-02,0,1,0,0,1
464,P-01384,Armstrong,Gerry,1954-05-23,0,0,0,1,2
465,P-09779,Armstrong,Ken,1924-06-03,0,0,1,0,1
466,P-04793,Árnason,Kári,1982-10-13,0,1,0,0,1
467,P-05669,Arnesen,Frank,1956-09-30,0,0,1,0,1
468,P-01960,Aros,Mauricio,1976-03-09,0,1,0,0,1
469,P-07829,Arraya,Vicente,1921-01-25,1,0,0,0,1
470,P-03581,Arricio,Juan,1923-12-11,0,0,1,0,1
471,P-06754,Arrizabalaga,Kepa,1994-10-03,1,0,0,0,1
472,P-06577,Arroyo,Abdiel,1993-12-13,0,0,0,1,1
473,P-03900,Arroyo,Michael,1987-04-23,0,0,1,0,1
474,P-02220,Arsenijević,Milorad,1906-06-06,0,0,1,0,1
475,P-08750,Artelesa,Marcel,1938-07-02,0,1,0,0,1
476,P-04225,Artime,Luis,1938-12-02,0,0,0,1,1
477,P-00968,Artner,Peter,1966-05-20,0,1,0,0,1
478,P-01161,Arzani,Daniel,1999-01-04,0,0,0,1,1
479,P-05615,Arzú,Julio César,1954-06-05,1,0,0,0,1
480,P-02987,Asamoah,Gerald,1978-10-03,0,0,0,1,2
481,P-01229,Asamoah,Kwadwo,1988-12-09,0,0,1,0,2
482,P-06770,Asanović,Aljoša,1965-12-14,0,0,1,0,1
483,P-07448,Asatiani,Kakhi,1947-01-01,0,0,1,0,1
484,P-03972,Asencio,Nicolás,1975-04-26,0,0,0,1,1
485,P-02795,Asensi,Juan Manuel,1949-09-23,0,0,1,0,1
486,P-07007,Asensi,Vicente,1919-01-28,0,1,0,0,1
487,P-02781,Asensio,Marco,1996-01-21,0,0,1,0,1
488,P-02319,Ashraf,Ayman,1991-04-09,0,1,0,0,1
489,P-09742,Aşık,Emre,1973-12-13,0,1,0,0,1
490,P-01501,Åslund,Sanny,1952-08-29,0,0,0,1,1
491,P-06361,Asparuhov,Georgi,1943-05-04,0,0,1,1,3
492,P-08847,Aspas,Iago,1987-08-01,0,0,0,1,1
493,P-02590,Asprilla,Faustino,1969-11-10,0,0,0,1,2
494,P-04611,Assad,Salah,1958-03-13,0,0,0,1,2
495,P-04791,Assemoassa,Ludovic,1980-09-18,0,1,0,0,1
496,P-07087,Assiri,Muhannad,1986-10-14,0,0,0,1,1
497,P-02538,Assou-Ekotto,Benoît,1984-03-24,0,1,0,0,2
498,P-08033,Astengo,Eduardo,1905-08-15,0,0,1,0,1
499,P-01100,Astle,Jeff,1942-05-13,0,0,0,1,1
500,P-01648,Aston,Alfred,1912-05-16,0,0,0,1,2
501,P-06407,Aston,John,1921-09-03,0,1,0,0,1
502,P-03277,Astorga,Manuel,1937-05-15,1,0,0,0,1
503,P-08644,Astrada,Leonardo,1970-01-06,0,0,1,0,1
504,P-04994,Astudillo,Ramón,not available,0,1,0,0,1
505,P-04411,Atanacković,Aleksandar,1920-04-29,0,0,1,0,1
506,P-09828,Atmatsidis,Elias,1969-04-24,1,0,0,0,1
507,P-06441,Atsou,Franck,1978-08-01,0,0,1,0,1
508,P-01158,Atsu,Christian,1992-01-10,0,0,1,0,1
509,P-05147,Áttila,not applicable,1910-12-16,0,0,0,1,1
510,P-03229,Aubour,Marcel,1940-06-17,1,0,0,0,1
511,P-02986,Augenthaler,Klaus,1957-09-26,0,1,0,0,2
512,P-09425,Auguste,Arsène,1951-02-03,0,1,0,0,1
513,P-03858,Augustine,Brendan,1971-10-26,0,0,0,1,1
514,P-03603,Augustinsson,Ludwig,1994-04-21,0,1,0,0,1
515,P-04280,Augusto,José,1937-04-13,0,0,1,0,1
516,P-05238,Augusto,not applicable,1920-10-22,0,1,0,0,1
517,P-08163,Augusto,Renato,1988-02-08,0,0,1,0,1
518,P-09800,Augustsson,Jörgen,1952-10-28,0,1,0,0,1
519,P-03079,Auld,Andy,1900-01-26,0,0,1,0,1
520,P-00479,Aumann,Raimond,1963-10-12,1,0,0,0,1
521,P-00120,Aurier,Serge,1992-12-24,0,1,0,0,1
522,P-08383,Ausloos,Raymond,1928-05-15,1,0,0,0,1
523,P-06878,Austin,Jean-Herbert,1950-02-23,0,1,0,0,1
524,P-09160,Avalos,Enrique,not available,0,0,0,1,1
525,P-07588,Avalos,Marcial,1921-12-05,0,0,0,1,1
526,P-01316,Ávalos,Rafael,1925-11-22,0,0,1,0,1
527,P-05027,Avar,István,1905-05-30,0,0,0,1,1
528,P-09728,Avdukić,Asmir,1981-05-13,1,0,0,0,1
529,P-04336,Aveiro,José Raúl,1936-07-18,0,0,0,1,1
530,P-01040,Ávila,Ricardo,1997-02-04,0,0,1,0,1
531,P-02403,Avio,Ludovico,1932-10-06,0,0,0,1,1
532,P-00439,Awaziem,Chidozie,1997-01-01,0,1,0,0,1
533,P-04993,Axbom,Sven,1926-10-15,0,1,0,0,1
534,P-02221,Axelsson,Kurt,1941-11-10,0,1,0,0,1
535,P-06051,Axelsson,Nils,1906-01-18,0,1,0,0,1
536,P-08859,Ayache,William,1961-01-10,0,1,0,0,1
537,P-06151,Ayala,Celso,1970-08-20,0,1,0,0,2
538,P-03759,Ayala,Hugo,1987-03-31,0,1,0,0,1
539,P-09897,Ayala,Roberto,1973-04-14,0,1,0,0,3
540,P-03494,Ayala,Rubén,1950-01-08,0,0,0,1,1
541,P-00268,Ayari,Anis,1982-02-16,0,1,0,0,1
542,P-02485,Ayew,André,1989-12-17,0,0,1,0,2
543,P-08301,Ayew,Ibrahim,1988-04-16,0,1,0,0,1
544,P-06325,Ayew,Jordan,1991-09-11,0,0,0,1,1
545,P-01514,Ayoví,Jaime,1988-02-21,0,0,0,1,1
546,P-06089,Ayoví,Marlon,1971-09-27,0,1,1,0,2
547,P-07550,Ayoví,Walter,1979-08-11,0,1,0,0,2
548,P-05521,Ayra,Juan,1911-06-23,1,0,0,0,1
549,P-00544,Aytaç,Kadri,1931-08-06,0,0,0,1,1
550,P-05786,Azeez,Ramon,1992-12-12,0,0,1,0,1
551,P-01080,Aziawonou,Yao,1979-11-30,0,0,1,0,1
552,P-02853,Aziz,Khaled,1981-07-14,0,0,1,0,1
553,P-06308,Azizi,Khodadad,1971-06-22,0,0,0,1,1
554,P-02194,Azmi,Khalil,1964-08-23,1,0,0,0,1
555,P-07107,Azmoun,Sardar,1995-01-01,0,0,0,1,1
556,P-07912,Azofeifa,Randall,1984-12-30,0,0,1,0,2
557,P-00556,Azpilicueta,César,1989-08-28,0,1,0,0,2
558,P-05403,Azzouzi,Rachid,1971-01-10,0,0,1,0,2
559,P-02689,Baardsen,Espen,1977-12-07,1,0,0,0,1
560,P-07547,Babangida,Tijani,1973-09-25,0,0,1,0,1
561,P-00230,Babatunde,Michael,1992-12-24,0,0,1,0,1
562,P-08993,Babayaro,Celestine,1978-08-29,0,1,0,0,2
563,P-00915,Babb,Phil,1970-10-30,0,1,0,0,1
564,P-03486,Babbel,Markus,1972-09-08,0,1,0,0,1
565,P-03643,Babel,Ryan,1986-12-19,0,0,0,1,2
566,P-09691,Babić,Marko,1981-01-28,0,0,1,0,1
567,P-04660,Babington,Carlos,1949-09-20,0,0,1,0,1
568,P-00831,Babo,Kabasu,1950-03-04,0,1,0,0,1
569,P-04730,Bacca,Carlos,1986-09-08,0,0,0,1,2
570,P-00946,Bachev,Georgi,1977-04-18,0,0,0,1,1
571,P-02420,Backaert,Jo,1921-08-05,0,0,1,0,1
572,P-09692,Badelj,Milan,1989-02-25,0,0,1,0,2
573,P-01810,Bader,René,1922-08-07,0,0,0,1,1
574,P-01843,Badilla,Gabriel,1984-06-30,0,1,0,0,1
575,P-04809,Badjou,Arnold,1909-06-26,1,0,0,0,3
576,P-01994,Badra,Khaled,1973-04-08,0,1,0,0,2
577,P-06632,Badri,Anice,1990-09-18,0,0,1,0,1
578,P-00771,Badstuber,Holger,1989-03-13,0,1,0,0,1
579,P-07889,Baecke,Marc,1956-07-24,0,1,0,0,1
580,P-02017,Baek,Ji-hoon,1985-02-28,0,0,1,0,1
581,P-08010,Baez,Melanio,not available,0,0,1,0,1
582,P-02933,Báez,Richart,1973-07-31,0,0,0,1,1
583,P-01996,Baeza,Alberto,1938-12-06,0,0,0,1,1
584,P-00737,Baggio,Dino,1971-07-24,0,0,1,0,2
585,P-09078,Baggio,Roberto,1967-02-18,0,0,0,1,3
586,P-01796,Bagheri,Karim,1974-02-20,0,0,1,0,1
587,P-09144,Bagni,Salvatore,1956-09-25,0,0,1,0,1
588,P-00293,Bagüí,Óscar,1982-12-10,0,1,0,0,1
589,P-08484,Bahebri,Hattan,1992-07-16,0,0,1,0,1
590,P-02130,Bahja,Ahmed,1970-12-21,0,0,0,1,1
591,P-09679,Bahman,Jasem,1958-02-15,1,0,0,0,1
592,P-03542,Bahoken,Paul,1955-07-07,0,0,0,1,1
593,P-01683,Bahr,Walter,1927-04-01,0,0,1,0,1
594,P-08120,Baía,Vítor,1969-10-15,1,0,0,0,1
595,P-02328,Baiano,Júnior,1970-03-14,0,1,0,0,1
596,P-01283,Bailey,Gary,1958-08-09,1,0,0,0,1
597,P-05779,Bailey,Roberto,1952-08-10,0,0,0,1,1
598,P-00598,Baily,Eddie,1925-08-06,0,0,0,1,1
599,P-05861,Baines,Leighton,1984-12-11,0,1,0,0,1
600,P-03076,Baird,Sammy,1930-05-13,0,0,0,1,1
601,P-09420,Bajević,Dušan,1948-12-10,0,0,0,1,1
602,P-09461,Bąk,Arkadiusz,1974-10-06,0,0,1,0,1
603,P-09784,Bąk,Jacek,1973-03-24,0,1,0,0,2
604,P-07360,Baker,Colin,1934-12-18,0,1,0,0,1
605,P-06912,Baker,George,1936-04-06,0,0,1,0,1
606,P-07562,Bakero,José María,1963-02-11,0,0,1,0,2
607,P-00965,Bakhati,Mohammed,not available,0,0,1,0,1
608,P-00857,Bakheet,Zuhair,1967-07-13,0,0,0,1,1
609,P-07555,Bakhtiarizadeh,Sohrab,1973-09-11,0,1,0,0,1
610,P-05268,Bakhuys,Beb,1909-04-16,0,0,0,1,1
611,P-03268,Bal,Andriy,1958-02-16,0,0,1,0,2
612,P-06658,Balaban,Boško,1978-10-15,0,0,0,1,2
613,P-00004,Balakov,Krasimir,1966-03-29,0,0,1,0,2
614,P-07491,Balbo,Abel,1966-06-01,0,0,0,1,3
615,P-03599,Balboa,Marcelo,1967-08-08,0,1,0,0,3
616,P-09594,Balbuena,Agustín,1945-09-01,0,0,0,1,1
617,P-04833,Balcázar,Tomás,1931-12-21,0,0,0,1,1
618,P-03958,Baldé,Keita,1995-03-08,0,0,0,1,1
619,P-07105,Baldivieso,Julio César,1971-12-02,0,0,1,0,1
620,P-01066,Baldocchi,not applicable,1946-03-14,0,1,0,0,1
621,P-05917,Baley,Héctor,1950-11-16,1,0,0,0,2
622,P-06996,Balint,Gabi,1963-01-03,0,0,0,1,1
623,P-01985,Bálint,László,1948-02-01,0,1,0,0,2
624,P-02580,Baljić,Mirsad,1962-03-04,0,1,0,0,1
625,P-05909,Ball,Alan,1945-05-12,0,0,1,0,2
626,P-09114,Ballabio,Erwin,1918-10-20,1,0,0,0,1
627,P-05827,Ballack,Michael,1976-09-26,0,0,1,0,2
628,P-01567,Ballaman,Robert,1926-06-21,0,0,0,1,1
629,P-01714,Ballesteros,Enrique,1905-01-18,1,0,0,0,1
630,P-07531,Balogh,István,1912-09-21,0,0,1,0,1
631,P-06772,Balogun,Leon,1988-06-28,0,1,0,0,1
632,P-04874,Balotelli,Mario,1990-08-12,0,0,0,1,1
633,P-02470,Baloy,Felipe,1981-02-24,0,1,0,0,1
634,P-02793,Baloyi,Brian,1974-03-16,1,0,0,0,1
635,P-03384,Baltacha,Sergei,1958-02-17,0,1,0,0,1
636,P-02090,Baltazar,not applicable,1926-01-14,0,0,0,1,2
637,P-02377,Bamba,Sol,1985-01-13,0,1,0,0,2
638,P-01511,Bamous,Driss,1942-12-15,0,0,1,0,1
639,P-04422,Bandeirinha,Fernando,1962-11-26,0,1,0,0,1
640,P-00801,Banega,Éver,1988-06-29,0,0,1,0,1
641,P-04855,Banguera,Máximo,1985-12-16,1,0,0,0,1
642,P-03327,Bäni,Heinz,1936-11-18,0,0,1,0,1
643,P-08234,Banishevskiy,Anatoliy,1946-02-23,0,0,0,1,1
644,P-09652,Banks,Gordon,1937-12-30,1,0,0,0,2
645,P-04403,Banks,Jimmy,1964-09-02,0,1,0,0,1
646,P-05629,Banks,Tommy,1929-11-10,0,1,0,0,1
647,P-05134,Bannatyne,James,1975-06-30,1,0,0,0,1
648,P-08046,Bannikov,Viktor,1938-04-28,1,0,0,0,1
649,P-01198,Bannon,Eamonn,1958-04-18,0,0,1,0,1
650,P-03491,Baptista,Alexandre,1941-02-17,0,1,0,0,1
651,P-01291,Baptista,Júlio,1981-10-01,0,0,1,0,1
652,P-03139,Bar,Shraga,1948-03-24,0,1,0,0,1
653,P-08430,Baraffe,Edmond,1942-10-19,0,0,0,1,1
654,P-09188,Baraja,Rubén,1975-07-11,0,0,1,0,1
655,P-06165,Baran,Stanisław,1920-04-26,0,0,0,1,1
656,P-02142,Baratelli,Dominique,1947-12-26,1,0,0,0,2
657,P-01365,Baratky,Iuliu,1910-05-14,0,0,0,1,2
658,P-00647,Barbadillo,Gerónimo,1952-09-24,0,0,0,1,1
659,P-09117,Barbas,Juan,1959-08-23,0,0,1,0,1
660,P-00211,Barbosa,not applicable,1921-03-27,1,0,0,0,1
661,P-01314,Barbosa,Pedro,1970-08-06,0,0,1,0,1
662,P-01121,Barbu,Ştefan,1908-03-02,0,0,0,1,1
663,P-08051,Bărbulescu,Andrei,1917-03-25,0,0,1,0,1
664,P-01805,Bárcenas,Édgar,1993-10-23,0,0,1,0,1
665,P-02362,Bareño,Rúben,1944-01-23,0,0,0,1,1
666,P-02761,Baresi,Franco,1960-05-08,0,1,0,0,3
667,P-01515,Baresi,Giuseppe,1958-02-07,0,0,1,0,1
668,P-01096,Bargas,Ángel,1946-10-29,0,1,0,0,1
669,P-04647,Barison,Paolo,1936-06-23,0,0,1,0,1
670,P-06874,Barkley,Ross,1993-12-05,0,0,1,0,1
671,P-04963,Barmoš,Jozef,1954-08-28,0,1,0,0,1
672,P-01791,Barnes,John,1963-11-07,0,0,1,1,2
673,P-00432,Barnetta,Tranquillo,1985-05-22,0,0,1,0,3
674,P-00559,Barone,Simone,1978-04-30,0,0,1,0,1
675,P-07166,Baroš,Milan,1981-10-28,0,0,0,1,1
676,P-09378,Barquín,Jacinto,1915-09-03,0,1,0,0,1
677,P-06711,Barrantes,Hermidio,1964-09-02,1,0,0,0,1
678,P-00880,Barrantes,Michael,1983-10-04,0,0,1,0,1
679,P-06812,Barrera,Pablo,1987-06-21,0,0,1,0,1
680,P-09449,Barrera,Rodrigo,1970-03-30,0,0,0,1,1
681,P-05329,Barreto,Diego,1981-07-16,1,0,0,0,1
682,P-08840,Barreto,Édgar,1984-07-15,0,0,1,0,2
683,P-04886,Barrett,Warren,1970-07-09,1,0,0,0,1
684,P-01244,Barrios,Jorge,1961-01-24,0,0,1,0,1
685,P-09556,Barrios,Lucas,1984-11-13,0,0,0,1,1
686,P-03631,Barrios,Wilmar,1993-10-16,0,0,1,0,1
687,P-03871,Barron,Andy,1980-12-24,0,0,1,0,1
688,P-00975,Barry,Boubacar,1979-12-30,1,0,0,0,3
689,P-05437,Barry,Gareth,1981-02-23,0,0,1,0,1
690,P-08115,Barschandt,Leopold,1925-08-12,0,1,0,0,2
691,P-09226,Barthélemy,Claude,1945-05-09,0,0,0,1,1
692,P-06099,Barthez,Fabien,1971-06-28,1,0,0,0,3
693,P-05596,Bartlett,Shaun,1972-10-31,0,0,0,1,1
694,P-05701,Bartram,Jan,1962-03-06,0,0,1,0,1
695,P-00346,Baruwa,Abiodun,1974-11-16,1,0,0,0,1
696,P-03776,Barzagli,Andrea,1981-05-08,0,1,0,0,2
697,P-06644,Basaguren,Juan Ignacio,1944-07-21,0,0,1,0,1
698,P-02446,Basanta,José María,1984-04-03,0,1,0,0,1
699,P-09240,Basler,Mario,1968-12-18,0,0,1,0,1
700,P-08187,Basora,Estanislau,1926-11-18,0,0,0,1,1
701,P-06079,Bassir,Salaheddine,1972-09-05,0,0,0,1,1
702,P-06239,Bassong,Sébastien,1986-07-09,0,1,0,0,1
703,P-02834,Basta,Dušan,1984-08-18,0,1,0,0,1
704,P-00176,Bastien,Jean,1915-06-21,0,0,1,0,1
705,P-04737,Bastos,Michel,1983-08-02,0,1,0,0,1
706,P-02040,Baştürk,Yıldıray,1978-12-24,0,0,1,0,1
707,P-00453,Basualdo,José,1963-06-20,0,0,1,0,2
708,P-07020,Baszczyński,Marcin,1977-06-07,0,1,0,0,1
709,P-09381,Batatais,not applicable,1910-05-20,1,0,0,0,1
710,P-06280,Bathenay,Dominique,1954-02-13,0,0,1,0,1
711,P-07079,Batista,José,1962-03-06,0,1,0,0,1
712,P-03483,Batista,not applicable,1955-03-08,0,0,1,0,2
713,P-07030,Batista,Sergio,1962-11-09,0,0,1,0,2
714,P-05392,Batistuta,Gabriel,1969-02-01,0,0,0,1,3
715,P-02122,Bats,Joël,1957-01-04,1,0,0,0,1
716,P-05828,Batshuayi,Michy,1993-10-02,0,0,0,1,1
717,P-05556,Battaglia,Jorge,1960-05-12,1,0,0,0,1
718,P-07765,Battiston,Patrick,1957-03-12,0,1,0,0,3
719,P-09865,Batty,David,1968-12-02,0,0,1,0,1
720,P-07117,Bauer,Hans,1927-07-28,0,1,0,0,1
721,P-04726,Bauer,not applicable,1925-11-21,0,0,1,0,2
722,P-09853,Baumann,Frank,1975-10-29,0,1,0,0,1
723,P-00856,Baumeister,Ernst,1957-01-22,0,0,1,0,2
724,P-00021,Baumgartner,Hubert,1955-02-25,1,0,0,0,1
725,P-04527,Baur,Michael,1969-04-16,0,0,1,0,1
726,P-00267,Bautista,Adolfo,1979-05-15,0,0,0,1,1
727,P-07774,Bauza,Edgardo,1958-01-26,0,1,0,0,1
728,P-00421,Baya,Zoubeir,1971-05-15,0,0,1,0,2
729,P-05550,Baylón,Julio,1947-12-10,0,0,1,0,1
730,P-08122,Bayonne,Pierre,1949-06-11,0,1,0,0,1
731,P-00735,Beara,Vladimir,1928-11-02,1,0,0,0,3
732,P-09395,Beardsley,Peter,1961-01-18,0,0,0,1,2
733,P-05014,Beasley,DaMarcus,1982-05-24,0,1,1,0,4
734,P-02514,Beauchamp,Michael,1981-03-08,0,1,0,0,2
735,P-02828,Beaucourt,Georges,1912-04-15,0,0,1,0,1
736,P-07780,Beausejour,Jean,1984-06-01,0,0,1,1,2
737,P-05954,Bebeto,not applicable,1964-02-16,0,0,0,1,3
738,P-06965,Beckeles,Brayan,1985-11-28,0,1,0,0,1
739,P-04356,Beckenbauer,Franz,1945-09-11,0,1,1,0,3
740,P-05151,Beckerman,Kyle,1982-04-23,0,0,1,0,1
741,P-00614,Beckham,David,1975-05-02,0,0,1,0,3
742,P-03655,Beckmann,Mikkel,1983-10-24,0,0,1,0,1
743,P-03619,Bedimo,Henri,1984-06-04,0,1,0,0,1
744,P-01200,Bednarek,Jan,1996-04-12,0,1,0,0,1
745,P-07246,Bedoui,Rami,1990-01-19,0,1,0,0,1
746,P-01339,Bedoya,Alejandro,1987-04-29,0,0,1,0,1
747,P-02093,Been,Dick,1909-07-02,0,1,0,0,1
748,P-07518,Beer,Erich,1946-12-09,0,0,1,0,1
749,P-03000,Beerli,Walter,1928-07-23,0,0,0,1,1
750,P-09287,Begiristain,Txiki,1964-08-12,0,0,0,1,1
751,P-09015,Begović,Asmir,1987-06-20,1,0,0,0,1
752,P-03998,Behich,Aziz,1990-12-16,0,1,0,0,1
753,P-01705,Behrami,Valon,1985-04-19,0,0,1,0,4
754,P-03864,Beikzadeh,Hashem,1984-01-22,0,1,0,0,1
755,P-04182,Bein,Uwe,1960-09-26,0,0,1,0,1
756,P-04218,Beiranvand,Alireza,1992-09-21,1,0,0,0,1
757,P-05094,Beitashour,Steven,1987-02-01,0,1,0,0,1
758,P-03191,Bejaoui,Hassen,1976-02-14,1,0,0,0,1
759,P-06435,Bek,Ivan,1909-10-29,0,0,0,1,1
760,P-09401,Belanov,Ihor,1960-09-25,0,0,1,0,1
761,P-00213,Belén,Raúl,1931-07-01,0,0,0,1,1
762,P-04467,Belhadj,Nadir,1982-06-18,0,1,0,0,1
763,P-07061,Belhanda,Younès,1990-02-25,0,0,1,0,1
764,P-06223,Belin,Bruno,1929-01-16,0,1,0,0,1
765,P-09883,Belis,Ernesto,1909-02-01,0,1,0,0,1
766,P-09021,Belkalem,Essaïd,1989-01-01,0,1,0,0,1
767,P-03256,Bell,Colin,1946-02-26,0,0,1,0,1
768,P-02715,Bell,Joseph-Antoine,1954-10-08,1,0,0,0,3
769,P-07208,Bellaïd,Habib,1986-03-28,0,1,0,0,1
770,P-07689,Belletti,Juliano,1976-06-20,0,1,0,0,1
771,P-07138,Bellini,Hilderaldo,1930-06-07,0,1,0,0,3
772,P-08850,Bello,Menachem,1947-12-26,0,1,0,0,1
773,P-05885,Bellone,Bruno,1962-03-14,0,0,0,1,2
774,P-08077,Bellot,Raymond,1929-06-09,0,0,1,0,1
775,P-06826,Belloumi,Lakhdar,1958-12-29,0,0,1,0,2
776,P-02416,Bellugi,Mauro,1950-02-07,0,1,0,0,2
777,P-04263,Belmonte,Jaime,1934-10-08,0,1,0,0,1
778,P-01552,Belodedici,Miodrag,1964-05-20,0,1,0,0,1
779,P-09162,Belözoğlu,Emre,1980-09-07,0,0,1,0,1
780,P-08687,Belyayev,Vladimir,1933-09-15,1,0,0,0,1
781,P-08810,Ben Ahmed,Faysal,1973-03-07,0,0,1,0,1
782,P-08201,Ben Amor,Mohamed Amine,1992-05-03,0,0,1,0,1
783,P-00570,Ben Aziza,Abderraouf,1953-09-23,0,0,0,1,1
784,P-00684,Ben Aziza,Lamine,1952-11-10,1,0,0,0,1
785,P-00393,Ben Bouali,Abdelkader,1912-10-25,0,1,0,0,1
786,P-05214,Ben Kassou,Allal,1941-11-11,1,0,0,0,1
787,P-02223,Ben Mouza,Mohamed,1954-04-05,0,0,0,1,1
788,P-09229,Ben Mustapha,Farouk,1989-07-01,1,0,0,0,1
789,P-03122,Ben Rimoz,Eli,1944-11-20,0,0,0,1,1
790,P-07348,Ben Saada,Chaouki,1984-07-01,0,0,0,1,1
791,P-00197,Ben Slimane,Mehdi,1974-01-01,0,0,0,1,1
792,P-09254,Ben Tifour,Abdelaziz,1927-07-25,0,0,0,1,1
793,P-04898,Ben Younes,Imed,1974-06-16,0,0,0,1,1
794,P-03253,Ben Youssef,Fakhreddine,1991-06-23,0,0,0,1,1
795,P-07615,Ben Youssef,Syam,1989-03-31,0,1,0,0,1
796,P-06425,Benachour,Selim,1981-09-08,0,0,1,0,1
797,P-00312,Benaglio,Diego,1983-09-08,1,0,0,0,3
798,P-09624,Benalouane,Yohan,1987-03-28,0,1,0,0,1
799,P-02578,Benarrivo,Antonio,1968-08-21,0,1,0,0,1
800,P-07288,Benatia,Medhi,1987-04-17,0,1,0,0,1
801,P-07406,Bencheikh,Ali,1955-01-09,0,0,0,1,1
